"codice";"descrizione";"prezzo";"punti"
"8034116407486";HALLEY ALBERO CONO CM.40;9.90;0.49500000000000000000
"8034116407745";SFERA LUX CM.8ORO/ROSSO IN DI;1.30;0.06500000000000000000
"8034116410967";TERMOVENTILATORE2000WATT SCIR;13.90;0.69500000000000000000
"8034116410998";STUFA AL QUARZO AURORA TECH80;10.90;0.54500000000000000000
"8034116411957";CONT.FRIGO LUNCH BOX2SCOMP.V;5.99;0.29950000000000000000
"8034116413326";PINZA INOX PROFESSIONAL CM.32;5.50;0.27500000000000000000
"8034116414521";COLTELLO SPELUCCHINO KING CM.9;3.70;0.18500000000000000000
"8034116417621";SET NATIVITA' PRESEPE CM.13;5.90;0.29500000000000000000
"8034116417935";PUNTALE ALBERO ROSSO CM.28;2.40;0.12000000000000000000
"8034116418406";BOX FILO500LED BIANCO CALDO;19.90;0.99500000000000000000
"8034116418642";CAPPELLO BABBO NATALE CM.38;1.50;0.07500000000000000000
"8034116419137";PUNTALE STELLA3D CM.30ASS.;3.50;0.17500000000000000000
"8034116420300";SPARGIFARINA INOX IN BOX;4.90;0.24500000000000000000
"8034116421321";SET2SACCAPOCHE RIUT.C/BECCUC;3.90;0.19500000000000000000
"8034116422854";SHIFT PAD C/M REMOVIBILE CM22;16.40;0.82000000000000000000
"8034116423448";SCATOLA MED.II CM.40X33X18;4.99;0.24950000000000000000
"8034116425251";LEVAPELUCCHI ELETTRICO;4.99;0.24950000000000000000
"8034116425299";BILANCIA DIGITALE INOX5KG.CON;14.90;0.74500000000000000000
"8034116426081";NASTRO ORGANZA MT.1,8X12CM.ASS;2.99;0.14950000000000000000
"8034116426692";PICK MEDIO CM.25ASS;1.50;0.07500000000000000000
"8034116428603";UTENSILE TAGLIA CASTAGNE NUTTY;1.99;0.09950000000000000000
"8034116429600";SET2BORSE TERMICHE LT7+LT23;5.90;0.29500000000000000000
"8034116430712";BILANCIA FOODY DIGITALE5KG AS;7.99;0.39950000000000000000
"8034116432136";VASETTO JUTA CM.20ASS.;2.90;0.14500000000000000000
"8034116435588";SERVIZIO PIATTI18PZ AMALFI;39.90;1.9950000000000000
"8034116436325";TERMOVENTILATORE2000WATT HERM;18.90;0.94500000000000000000
"8034116437162";CAVATAPPI ELITE;5.90;0.29500000000000000000
"8034116437179";ROMPINOCI ELITE;5.90;0.29500000000000000000
"8034116462881";SPATOLA+PENNELLO SHABBY CM.27,;2.99;0.14950000000000000000
"8034116462898";FRUSTA SHABBY CM.24;2.99;0.14950000000000000000
"8034116496268";PIASTRA GRILL INDUZIONECM35X22;19.90;0.99500000000000000000
"8034116497173";SET6BICCHIERI ACQUA RONDO RO;3.99;0.19950000000000000000
"8034139361673";GUANTI NITRILE x100XL KENMARE;5.19;0.25950000000000000000
"8034139361697";GUANTI NITRILE x100M KENMARE;5.19;0.25950000000000000000
"8034140825225";BORSA NEUTRA RIUTILIZ.45x20x40;0.99;0.04950000000000000000
"8039334400004";CROC PAPPA DOG MANZO Kg2SAC;3.49;0.17450000000000000000
"8050149000081";MASCHERINA CHIRUR.X25PZ GOLDEN;3.39;0.16950000000000000000
"8050264012815";ACCAPPATOIO UNISEX NIDO D'APE;11.90;0.59500000000000000000
"8050264077944";TOVAGLIA IN PANAMA140X180;9.90;0.49500000000000000000
"8050264077951";TOVAGLIA IN PANAMA140X240;12.90;0.64500000000000000000
"8050264077975";CENTROTAVOLA IN PANAMA A QUADR;6.90;0.34500000000000000000
"8050264077982";RUNNER IN PANAMA A QUADRI FILO;5.90;0.29500000000000000000
"8050264077999";GREMBIULE C/PATTINA A QUADRI;5.90;0.29500000000000000000
"8050264078033";GUANTO FORNO + PRESINA A QUADR;3.99;0.19950000000000000000
"8050264078040";SET2PZ PRESINE A QUADRI;2.99;0.14950000000000000000
"8050327350106";LEMONSODA LT.1;1.19;0.05950000000000000000
"8050327350113";ORANSODA LT.1;1.09;0.05450000000000000000
"8050327350243";LEMONSODA ZERO LT.1;1.09;0.05450000000000000000
"8050513920014";IL SALTIMBOCCA GR.125x2I MAES;1.99;0.09950000000000000000
"8050513920038";LA PUCCIA GR.125x2I MAESTRI D;1.99;0.09950000000000000000
"8050513920045";IL MINI SALTIMBOCCA GR.80x4I;1.95;0.09750000000000000000
"8050513920069";IL PANUOZZO GR.240x2I MAESTRI;2.79;0.13950000000000000000
"8050513920076";LA BASE PIZZA GR.210x2I MAEST;2.99;0.14950000000000000000
"8050519280013";POMODORO DATTERINO IGP Gr300P;1.69;0.08450000000000000000
"8050519280297";POMODORO PICCADILLY IGP Gr300;1.69;0.08450000000000000000
"8050519280631";POMOD.CILIEGINO.Gr300NICKEL F;2.29;0.11450000000000000000
"8050534614206";MOZZ.Gr200BS RAGUSA LA;1.99;0.09950000000000000000
"8050534614220";MOZZ.Gr100x3RAGUSA LATTE;2.79;0.13950000000000000000
"8050534615272";FORM.COSACAVADDU GRATT.Gr100R;1.99;0.09950000000000000000
"8050762600019";SANDWICH x4GR.220PALERMITAN;1.90;0.09500000000000000000
"8050762600033";BRIOCHES x5GR.280PALERMITAN;1.50;0.07500000000000000000
"8050762600156";BISCOTTO ALGERINO GR.400PALER;3.50;0.17500000000000000000
"8050762600163";BISCOTTO REGINA GR.350PALERMI;3.90;0.19500000000000000000
"8050762600187";BISCOTTO DESSERT GR.400PALERM;5.50;0.27500000000000000000
"8050762600620";BRIOSCIONE GR.400PALERMITANA;2.60;0.13000000000000000000
"8050847570978";FORBICINE PUNTA LARGA HIGH;4.99;0.24950000000000000000
"8050847572415";LIMA METALLO E LEVACUTICOLE;1.19;0.05950000000000000000
"8050847572422";TEMPERAMATITE MAKE UP;1.19;0.05950000000000000000
"8050847572446";COMPRESSE OCULARI5PZ;2.90;0.14500000000000000000
"8050847573825";CEROTTI LENITIVI DOLORI MUSCOL;6.90;0.34500000000000000000
"8050847574150";PINZETTA S-CIGLIA ARG. PUNTA D;1.19;0.05950000000000000000
"8050847574174";BASTONCINI MANICURE LEGNO;1.90;0.09500000000000000000
"8050847574235";SPAZZOLA DISTRICANTE LARGA;1.90;0.09500000000000000000
"8050847574501";PENNEL. LATTICE OMBRETTO DOUBL;1.49;0.07450000000000000000
"8050847575409";ELASTICI MINI50PZ COLOR;1.19;0.05950000000000000000
"8050847575416";ELASTICI CARD12PZ NERO;1.19;0.05950000000000000000
"8050847575423";ELASTICI CARD12PZ COLORATI;1.19;0.05950000000000000000
"8050847579001";PINZA ARTIGLIO2PZ BLACK;1.49;0.07450000000000000000
"8050847579148";LACCI SCARPE ROTONDI2PZ90CM;1.49;0.07450000000000000000
"8050847579155";LACCI SCARPE ROTONDI2PZ120CM;1.49;0.07450000000000000000
"8050847579162";LACCI SCARPE ROTONDI2PZ90CM;1.49;0.07450000000000000000
"8050847579179";LACCI SCARPE ROTONDI2PZ120CM;1.49;0.07450000000000000000
"8050847579186";LACCI SCARPE ROTONDI2PZ90CM;1.49;0.07450000000000000000
"8050847579216";LACCI SCARPE PIATTI2PZ120CM;1.49;0.07450000000000000000
"8050847579223";LACCI SCARPE PIATTI2PZ90CM B;1.49;0.07450000000000000000
"8050847579247";LACCI SCARPE PIATTI2PZ90CM M;1.49;0.07450000000000000000
"8050847579254";LACCI SCARPE PIATTI2PZ120CM;1.49;0.07450000000000000000
"8050847579292";ELASTICO PER SARTORIA10MM X3;1.49;0.07450000000000000000
"8050847579322";ELASTICO PER SARTORIA15MM X4;1.49;0.07450000000000000000
"8050847579346";AGHI ASSORTITI E INFILA AGO8P;1.19;0.05950000000000000000
"8050847579353";KIT CUCITO DA VIAGGIO6PZ;1.49;0.07450000000000000000
"8050847579360";AGORAIO30PZ;1.19;0.05950000000000000000
"8050847579377";SPILLI7MM-40MM48PZ;1.19;0.05950000000000000000
"8050847579421";INFILA AGO2PZ;1.19;0.05950000000000000000
"8050847579452";BOTTONI BIANCHI15MM18PZ;1.19;0.05950000000000000000
"8050847579476";METRO DA CUCITO300CM;1.49;0.07450000000000000000
"8050847579513";FORBICI MULTIFUNZIONE15CM;1.49;0.07450000000000000000
"8050847579544";ROCCHETTO DI COTONE COLORI ASS;1.49;0.07450000000000000000
"8050847579568";CERNIERA20CM INVISIBILE NERA;1.19;0.05950000000000000000
"8050847579797";CREMA LUCIDANTE ISTANTANEA50M;1.19;0.05950000000000000000
"8050847579865";CALZASCARPE COLORI ASS.TI;1.19;0.05950000000000000000
"8050847579957";LACCI SCARPE ROTONDI2PZ90CM;1.49;0.07450000000000000000
"8051040601261";CASSATA SICILIANA CLASSICA Kg1;12.90;0.64500000000000000000
"8051040606440";FRUTTA DI MARTORANA GR.250D.M;5.99;0.29950000000000000000
"8051070500350";POMODORO PICCADILLY Kg1;2.89;0.14450000000000000000
"8051081385700";TOVAGLIA ANTIMACCHIA140X180;4.49;0.22450000000000000000
"8051084002635";FISH & CHIPS BURGER GR.227FIN;4.59;0.22950000000000000000
"8051084003878";NUGGETS Gr250FINDUS SOFFICIN.;4.79;0.23950000000000000000
"8051084004226";CORDON BLEU x2Gr220FINDUS;4.79;0.23950000000000000000
"8051084005322";MISTO COZZE E VONGOLE Gr400FI;6.69;0.33450000000000000000
"8051084008002";LINGUINE ALLO SCOGL.GR550FIN;7.29;0.36450000000000000000
"8051084008033";PAELLA ALLA VALEN.GR550FINDU;7.29;0.36450000000000000000
"8051084008125";TAGLIATELLE AI FUNGHI GR.5504;7.29;0.36450000000000000000
"8051084008156";SOFFICINI PAT/SAL/MOZ.x4Gr250;3.19;0.15950000000000000000
"8051084008187";SOFFICINI FOR/MOZ.x4Gr250FIN;3.19;0.15950000000000000000
"8051084008217";SOFFICINI FUN/MOZ.x4Gr250FIN;3.19;0.15950000000000000000
"8051084008248";SOFFICINI POMO/MOZ.x4Gr250F;3.19;0.15950000000000000000
"8051084008279";SOFFICINI PRO/MOZ.x4Gr250FIN;3.19;0.15950000000000000000
"8051084008309";SOFFICINI SPI/MOZ.x4Gr250FIN;3.19;0.15950000000000000000
"8051084008668";FIORI DI BRANZINO Gr200FINDUS;10.49;0.52450000000000000000
"8051084008699";FIORI DI ORATA Gr200FINDUS;9.89;0.49450000000000000000
"8051084009054";MINESTRONE TRADIZ.IGP Kg1FIND;4.79;0.23950000000000000000
"8051084009290";MINEST.TRAD.IL PASSATO GR600F;3.69;0.18450000000000000000
"8051084009900";SPINACI FILANTI GR.4504SALTI;5.79;0.28950000000000000000
"8051084009955";BURGER DI MERL.Gr170FINDUS;5.19;0.25950000000000000000
"8051119838628";CALZE UOMO LUNGHE COTONE CALDO;1.99;0.09950000000000000000
"8051128440157";SAVOIARDI GR.350PALERMITANA B;3.50;0.17500000000000000000
"8051128440355";PANINI HAMBURGER x2GR.190PAL;1.45;0.07250000000000000000
"8051128440362";BRIOCHES GELATOx4GR.240PALE;1.70;0.08500000000000000000
"8051128440393";BISCOTTI BARCHETTE GR.300PALE;3.70;0.18500000000000000000
"8051128440416";BISCOTTI DOLCETTO GR.300PALER;3.70;0.18500000000000000000
"8051128440430";BISCOTTI ALGERINI CIOCC.GR.300;3.70;0.18500000000000000000
"8051191430383";ELASTICO F-CODA COTONE MEDIO3;1.19;0.05950000000000000000
"8051191430390";ELASTICO F-CODA COTONE MEDIO3;1.19;0.05950000000000000000
"8051191430659";CLIC CLAC5CM6PZ NERO;1.19;0.05950000000000000000
"8051191430666";CLIC CLAC5CM6PZ CAFFE;1.19;0.05950000000000000000
"8051191431281";FASCIA ELASTICA COTONE6CM COL;1.19;0.05950000000000000000
"8051191431335";FASCIA ELASTICA COTONE9CM NER;1.49;0.07450000000000000000
"8051191431502";FERRETTI LUNGHI LISCI24PZ NER;1.19;0.05950000000000000000
"8051191431519";FERRETTI LUNGHI LISCI24PZ CAF;1.19;0.05950000000000000000
"8051191431991";FORCINA METALLO CAFFE CORTA50;1.19;0.05950000000000000000
"8051191433735";SPUGNETTE2PZ MAQUILLAGE NEUTR;1.19;0.05950000000000000000
"8051191433988";PENNELLO FARD15,5CM;1.49;0.07450000000000000000
"8051191434350";CUFFIA DOCCIA;1.19;0.05950000000000000000
"8051191439638";ELASTICO F-CODA SOTTILE3PZ NE;1.19;0.05950000000000000000
"8051198081960";CALZE UOMO CORTE IN COTONE CAL;1.99;0.09950000000000000000
"8051198088280";CALZE LUNGA U/D  CVL;2.99;0.14950000000000000000
"8051198089201";CALZE DONNA CORTE BOUCLE;1.99;0.09950000000000000000
"8051198150048";CALZE CORTE FILOSCOZIA;2.99;0.14950000000000000000
"8051198150505";CALZE LUNGHE FILOSCOZIA;3.29;0.16450000000000000000
"8051198163772";CALZE CORTA U/D  CVC;2.49;0.12450000000000000000
"8051198254470";CALZE DONNA MODA  FASHION  RBC;2.19;0.10950000000000000000
"8051198279756";FANTASMINO IN COTONE MERCERIZZ;1.99;0.09950000000000000000
"8051198287454";CALZE DONNA CORTE ENRICO COVER;2.49;0.12450000000000000000
"8051198430348";CALZE U.CORTE COTONE FASHION;2.19;0.10950000000000000000
"8051198432021";CALZE U.LUNGHE COTONE FASHION;2.49;0.12450000000000000000
"8051198436555";CALZE DONNA GLAMOUR COVERI;2.99;0.14950000000000000000
"8051277941529";PASTA SPAGHET.BIO PERCIAS.g500;2.39;0.11950000000000000000
"8051277941604";PASTA FUSILLI BIO PERCIAS.g500;2.39;0.11950000000000000000
"8051277941697";PASTA PENNE R.BIO PERCIAS.g500;2.39;0.11950000000000000000
"8051277941727";PASTA DITALINI BIO PERCIASg500;2.39;0.11950000000000000000
"8051369000417";LA CREMERIA FIORDILAT.GR.500M;2.29;0.11450000000000000000
"8051369000479";LA CREMERIA CIOCC/NOC.GR.500M;2.29;0.11450000000000000000
"8051369000554";LA CREMERIA ZAB/CAFFÈ GR.500M;2.29;0.11450000000000000000
"8051369001957";LA CREMERIA CIOC/ARAN.GR.500M;2.29;0.11450000000000000000
"8051511290000";ACQUA EFF.NAT.LT.1.5CUTOLO;0.45;0.02250000000000000000
"8051511290017";ACQUA EFF.NAT.LT1.5x6CUTULO;2.34;0.11700000000000000000
"8051566313044";MAIS X POP CORN Gr500;1.09;0.05450000000000000000
"8051566318254";FAGIOLI CANNELL.Gr500;1.45;0.07250000000000000000
"8051566318452";FAGIOLI BORLOTTI Gr500;1.19;0.05950000000000000000
"8051566318551";PISELLI VERDI DECORTICAT.Gr500;1.05;0.05250000000000000000
"8051566318650";LENTICCHIE MIGNON Gr500;1.19;0.05950000000000000000
"8051566318957";CECI GIGANTI Gr500;1.29;0.06450000000000000000
"8051763000082";OLIO EX.VERG.Lt1OLIVETI DUCAL;5.19;0.25950000000000000000
"8051763000129";OLIO DI SANSA Lt1;4.89;0.24450000000000000000
"8051763000174";ACETO BALSAMICO IGP ml500I CA;1.85;0.09250000000000000000
"8051763000204";CREMA ACETO BALS.Ml250I CAMPA;1.85;0.09250000000000000000
"8051763000358";PISELLI M.Gr400I CAMPAGNOL;0.89;0.04450000000000000000
"8051763000365";CECI Gr400I CAMPAGNOLI;0.59;0.02950000000000000000
"8051763000372";LENTICCHIE Gr400I CAMPAGNOLI;0.69;0.03450000000000000000
"8051763000389";FAGIOLI CANNELLINI Gr400I CAM;0.59;0.02950000000000000000
"8051763000396";FAGIOLI BORLOTTI Gr400I CAMPA;0.59;0.02950000000000000000
"8051763000402";FAGIOLI BIANC.SPA.Gr400I CAMP;0.79;0.03950000000000000000
"8051763000471";PASSATA Ml.690100% ITA I CAM.;1.09;0.05450000000000000000
"8051763000488";ALLUMINIO MT20TEX ROLL;2.29;0.11450000000000000000
"8051763000495";PELLICOLA MT30TEX ROLL;1.05;0.05250000000000000000
"8051763000501";CARTA FORNO MT6TEX ROLL;0.79;0.03950000000000000000
"8051763000518";ALLUMINIO MT150TEX ROLL;13.49;0.67450000000000000000
"8051763000525";CONT.ALL.BUDINO X12TEX ROLL;0.89;0.04450000000000000000
"8051763000532";CONT.ALL.PER TORTA X3TEX ROLL;0.95;0.04750000000000000000
"8051763000549";CONT.ALL.2Px5S/C TEX ROLL;0.69;0.03450000000000000000
"8051763000556";CONT.ALL.3PORZ.X4TEX ROLL;0.85;0.04250000000000000000
"8051763000563";CONT.ALL.4PORZ.X4TEX ROLL;0.85;0.04250000000000000000
"8051763000570";CONT.ALL.6Px2S/C TEX ROLL;0.95;0.04750000000000000000
"8051763000587";VASCH.ALL.8PORZ.X2TEX ROLL;0.99;0.04950000000000000000
"8051763000594";VASCH.ALL.12Px1S/C TEX ROLL;0.95;0.04750000000000000000
"8051763000600";CONT.ALL.1Px4C/C TEX ROLL;0.89;0.04450000000000000000
"8051763000617";CONT.ALL.4Px3C/C TEX ROLL;0.95;0.04750000000000000000
"8051763000624";CONT.ALL.6POR.C/C X2TEX ROLL;0.99;0.04950000000000000000
"8051763000648";MAIS Gr150x3I CAMPAGNOLI;2.09;0.10450000000000000000
"8051763000655";CONT.ALL.PER PIZZA X2TEX ROLL;0.85;0.04250000000000000000
"8051763000662";VASS.ALL.MEDIO X2TEX ROLL;1.49;0.07450000000000000000
"8051763000679";CROC PAPPA CAT MANZO Gr400SAC;1.09;0.05450000000000000000
"8051763000686";CROC PAPPA CAT POLLO Gr400SAC;1.09;0.05450000000000000000
"8051763000709";BOC PAPPA CAT MANZO Gr400LATT;0.69;0.03450000000000000000
"8051763000716";BOC PAPPA CAT POL/TACC.Gr400L;0.69;0.03450000000000000000
"8051763000723";BOC PAPPA CAT PESCE Gr400LATT;0.65;0.03250000000000000000
"8051763000730";PATE'PAPPA CAT MAN/FEG.PO.g100;0.42;0.02100000000000000000
"8051763000747";PATE'PAPPA CAT POLL/TACC.Gr100;0.42;0.02100000000000000000
"8051763000754";PATE'PAPPA CAT SALM/GAMB.Gr100;0.42;0.02100000000000000000
"8051763000778";CROC PAPPA DOG MANZO Kg4SAC;5.79;0.28950000000000000000
"8051763000785";CROC PAPPA DOG MANZO Kg10SA;11.99;0.59950000000000000000
"8051763000792";BOC PAPPA DOG MANZO Gr415LATT;0.65;0.03250000000000000000
"8051763000808";BOC PAPPA DOG POL/TACC.Gr415L;0.65;0.03250000000000000000
"8051763000815";BOC PAPPA DOG AGNELLO Gr415LA;0.65;0.03250000000000000000
"8051763000822";BOC PAPPA DOG CARNE Kg1,23LAT;1.49;0.07450000000000000000
"8051763000839";BOC PAPPA DOG POL.Kg1,23GENUS;1.49;0.07450000000000000000
"8051763000846";PATE'PAPPA DOG TACC/CONI.Gr300;0.82;0.04100000000000000000
"8051763000853";PATE'PAPPA DOG VITE/PISE.Gr300;0.82;0.04100000000000000000
"8051763000860";PATE'PAPPA DOG POLL/FEGA.Gr300;0.82;0.04100000000000000000
"8051763000877";BOC GATTO MAN/VER.GR.100GENUS;0.42;0.02100000000000000000
"8051763000884";BOC GATTO POL/TACC.Gr100GENUS;0.42;0.02100000000000000000
"8051763000891";BOC GATTO SALM/TON.Gr100GENUS;0.42;0.02100000000000000000
"8051763000907";BOC GATTO MERLUZZO Gr100GENUS;0.42;0.02100000000000000000
"8051763000914";PATE'CANE MANZ/FEG.Gr150GENUS;0.59;0.02950000000000000000
"8051763000921";PATE'CANE CARNI B/VER.G150GEN;0.59;0.02950000000000000000
"8051763000938";PATE'CANE SELVAG.VIT.Gr150GEN;0.65;0.03250000000000000000
"8051763000945";CROCC.GATTO PESCE Gr800GENUS;2.59;0.12950000000000000000
"8051763000952";CROCC.GATTO POLL\VERD.Gr800GE;2.39;0.11950000000000000000
"8051763000969";CROCC.GATTO MIX2KG PAPPACAT;3.49;0.17450000000000000000
"8051763000976";PASTO xCANE C\OMEGA Kg3GENUS;5.69;0.28450000000000000000
"8051763000983";ZUPPA x CANE CROC.AR.4Kg GENUS;6.59;0.32950000000000000000
"8051763000990";BISCOTTI xCANE Gr500GENUS;2.19;0.10950000000000000000
"8051763001003";RISO SOFF.PER CANI Kg1PAPPA;2.69;0.13450000000000000000
"8051763001010";RISO SOFF.MIX PER CANI Kg1,5P;3.69;0.18450000000000000000
"8051763001157";BICCH.KRISTAL cc250x40TEXROLL;1.75;0.08750000000000000000
"8051763001164";BICCH.KRISTAL cc400x25PZ TEXRO;1.49;0.07450000000000000000
"8051763001171";BICCH.CAFFE'cc80x80TEXROLL;1.05;0.05250000000000000000
"8051763001188";BICCH.cc200x40+40TEXROLL;1.15;0.05750000000000000000
"8051763001362";SACC.IMM.C\MANIC.x1553X65PUL;1.39;0.06950000000000000000
"8051763001379";SACC.SPAZZ.100%REC.20x50x60PU;1.05;0.05250000000000000000
"8051763001386";SACC.IMM.RECIL.x1070X110PULI;1.69;0.08450000000000000000
"8051763001393";SACC.SPAZZ.CONDOM.10x80X120PU;2.79;0.13950000000000000000
"8051763001416";SACC.GELO x15TEXROLL;0.95;0.04750000000000000000
"8051763001423";SACC.GELO x20TEXROLL;0.95;0.04750000000000000000
"8051763001430";SACC.GELO x30TEXROLL;0.95;0.04750000000000000000
"8051763001539";PANC.CUB.AFF.Gr80x2SALUMERIA;1.59;0.07950000000000000000
"8051763001546";PANC.CUB.DOL.Gr80x2SALUMERIA;1.79;0.08950000000000000000
"8051763001553";PANC.TRAN.AFF.GR.250SALUMERIA;3.29;0.16450000000000000000
"8051763001560";GNOCCHI DI PATATE GR.500BON B;0.99;0.04950000000000000000
"8051763001577";GNOCCHI DI PATATE KG.1BON BON;1.59;0.07950000000000000000
"8051763001584";GNOCCHETTI DI PATATE GR.500BO;1.19;0.05950000000000000000
"8051763001591";ORECCHIETTE GR.500BON BONTA;1.29;0.06450000000000000000
"8051763001607";TROFIE GR.500BON BONTA;1.39;0.06950000000000000000
"8051763001614";STROZZAPRETI GR.500BON BONTA;1.39;0.06950000000000000000
"8051763001621";LASAGNE UOVO GR.500BON BONTÀ;1.79;0.08950000000000000000
"8051763001638";TAGLIATELLE UOVO GR.500BON BO;1.99;0.09950000000000000000
"8051763001645";FETTUCCINE UOVO GR.500BON BON;1.99;0.09950000000000000000
"8051763001652";PAPPARDELLE UOVO GR.500BON BO;1.99;0.09950000000000000000
"8051763001669";SPAGHETTI UOVO GR.500BON BONT;1.59;0.07950000000000000000
"8051763001867";WURSTEL MISTO x10Kg1WUUW;3.39;0.16950000000000000000
"8051763001881";WURSTEL P.SUINO x3Gr250WUUW;1.25;0.06250000000000000000
"8051763001898";PANC.CUB.AFF.Gr100x2SALUMERIA;2.49;0.12450000000000000000
"8051763001904";PANC.CUB.DOL.Gr100x2SALUMERIA;2.19;0.10950000000000000000
"8051763001911";PROSC.COTTO CUB.Gr100x2SALUME;2.29;0.11450000000000000000
"8051763001928";CAPPERI IN ACETO GR200I GUSTA;1.29;0.06450000000000000000
"8051763001942";CAPPERI IN SALE GR.70I GUSTAI;0.99;0.04950000000000000000
"8051763001959";CIPOLLINE B.PICCOLE Gr300GUST;0.99;0.04950000000000000000
"8051763001980";CIPOLLINE BORE.AGROD.Gr550GUS;2.39;0.11950000000000000000
"8051763001997";CETRIOLINI IN ACETO Gr300GUST;1.19;0.05950000000000000000
"8051763002000";GIARDINIERA Gr540I GUSTAIOLI;1.49;0.07450000000000000000
"8051763002017";INSALATINA JULIENNE Gr560I GU;1.59;0.07950000000000000000
"8051763002024";PEPERONI GRIGL.FALDE Gr280GUS;2.09;0.10450000000000000000
"8051763002031";PEPERONC.RIP.TONNO Gr190DISPE;3.29;0.16450000000000000000
"8051763002048";COND.RISO IN OLIO Gr280I GUST;1.69;0.08450000000000000000
"8051763002055";COND.RISO NAT.Gr280I GUSTAIOL;1.49;0.07450000000000000000
"8051763002062";CARCIOFI TAGL GR.280I GUSTAIO;2.09;0.10450000000000000000
"8051763002079";CARCIOFI ALLA CONTAD.Gr280GUS;2.49;0.12450000000000000000
"8051763002086";CARCIOFI SPACC.GRIGL.Gr275GUS;2.19;0.10950000000000000000
"8051763002109";CARCIOFI INTERI Gr510I GUSTAI;4.09;0.20450000000000000000
"8051763002116";FUNGHI CHAMP.Gr280I GUSTAIOLI;2.59;0.12950000000000000000
"8051763002123";FUNGHI CHAMP.TRIF.Gr290I GUST;2.29;0.11450000000000000000
"8051763002147";FUNGHI CHAMP.GRANDI Gr530GUST;4.19;0.20950000000000000000
"8051763002154";MISTO FUNGHI C/PORC.Gr550I GU;3.99;0.19950000000000000000
"8051763002161";MELANZANE GRIGL.FALDE ml314GU;1.89;0.09450000000000000000
"8051763002178";MELANZANE FILETTI Gr510I GUST;2.79;0.13950000000000000000
"8051763002185";POMOD.SECCHI Gr280I GUSTAIOLI;2.19;0.10950000000000000000
"8051763002192";ANTIPASTO VERDURE ml580I GUST;2.99;0.14950000000000000000
"8051763002284";RICOPERTO FRAGOLAx6Gr300GELA;1.89;0.09450000000000000000
"8051763002307";GHIACCIOLI ASS.x10Gr750GELAT;1.99;0.09950000000000000000
"8051763002369";VASCH.CAF/NOCC/STRAC.Kg1GELAT;3.29;0.16450000000000000000
"8051763002444";GELATO STEC.RIC.CAC.Gr300x6GE;2.29;0.11450000000000000000
"8051763002451";GELATO BIS.TRIGUS Gr480x6GELA;2.69;0.13450000000000000000
"8051763002529";BOBINA2Vx2R.500STR.FLORk2,1;8.19;0.40950000000000000000
"8051763002536";BOBINA2Vx1R.400STR.FLORg675;3.10;0.15500000000000000000
"8051763002543";ASCIUG.x2ROTOLI2V.FLOR.g681;3.39;0.16950000000000000000
"8051763002550";ASCIUG.x3ROT.DECO3V.FLORg703;3.39;0.16950000000000000000
"8051763002567";CARTA IG.x42V MAXI FLORRYg806;3.59;0.17950000000000000000
"8051763002574";CARTA IG.PROF.X63VFLORRY g893;3.99;0.19950000000000000000
"8051763002598";TOVAGLIOLI MONOV.x250FLORRY;2.69;0.13450000000000000000
"8051763002604";TOVAGL.2V.RIGH.x40PZ.FLORg160;1.65;0.08250000000000000000
"8051763002611";CAVATELLI GR.500BON BONTA;1.39;0.06950000000000000000
"8051763002710";SPECK IGP GR.100STRAF.LA DISP;2.49;0.12450000000000000000
"8051763002802";BRESAOLA Gr80IGP LA DISPENSA;3.29;0.16450000000000000000
"8051763002833";OLIVE V.DEN.SAL.Gr85x2VAS.GU;1.45;0.07250000000000000000
"8051763002857";OLIVE N.DEN.SAL.Gr340LAT.GUST;1.09;0.05450000000000000000
"8051763002901";SPALLA COTTA TRAN.Gr500SALUME;4.89;0.24450000000000000000
"8051763002925";MORTADELLA Gr150SALUMERIA&SA;1.19;0.05950000000000000000
"8051763002963";SUCCHI ACE BR.ml200x3ID.NATUR;0.85;0.04250000000000000000
"8051763002970";SUCCHI PESCA ml200x3ID.NAT;0.85;0.04250000000000000000
"8051763002987";SUCCHI PERA ml200x3ID.NATU;0.99;0.04950000000000000000
"8051763002994";SUCCHI ALB.BR.ml200x3ID.NATUR;0.85;0.04250000000000000000
"8051763003007";SUCCHI MULTIV.BRIK LT1,5ID.NA;1.29;0.06450000000000000000
"8051763003014";SUCCHI ANANAS BRIK LT1,5ID.NA;1.29;0.06450000000000000000
"8051763003021";SUCCHI ACE BRIK LT1,5ID.NATUR;1.29;0.06450000000000000000
"8051763003038";SUCCHI AR.ROSS.BRIK LT1,5ID.N;1.29;0.06450000000000000000
"8051763003045";SUCCHI ANANAS100% BR.LT1ID.N;1.39;0.06950000000000000000
"8051763003052";SUCCHI ARANC.100% BR.LT1ID.NA;1.25;0.06250000000000000000
"8051763003076";SUCCHI TROPI.100% BR.LT1ID.NA;1.25;0.06250000000000000000
"8051763003083";THE LIMONE ml200x3BRICK ID.NA;0.69;0.03450000000000000000
"8051763003090";THE PESCA ml200x3BRICK ID.NAT;0.69;0.03450000000000000000
"8051763003175";SUCCHI ALBIC.PET LT1ID.NATU;1.09;0.05450000000000000000
"8051763003182";SUCCHI PERA LT.1ID.NATUR;1.29;0.06450000000000000000
"8051763003199";SUCCHI PESCA LT.1ID.NATU;1.29;0.06450000000000000000
"8051763003250";THE PESCA LT1,5ID.NATURA;0.79;0.03950000000000000000
